channel_key,device_name,logical_name,online_channel_num,center_frequency,record_count,time_start,time_end,power_mean,power_median,power_min,power_max,power_std,power_range,power_last,power_drift_status,low_power_status,power_status,drift_risk_score,low_power_risk_score,power_risk_score,recommended_check
29|/TO_WEST_OCM|11|192500,29,/TO_WEST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.8371165644171783,3.84,3.62,4.05,0.07051594624298592,0.4299999999999997,3.79,Normal,Normal,Normal,49.48071216617211,48.55341246290801,49.48,OCH power behavior is within the normal dataset distribution.
33|/TO_EAST_OCM|11|192000,33,/TO_EAST_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.0833742331288345,5.08,4.91,5.34,0.07439650910182498,0.4299999999999997,5.01,Normal,Normal,Normal,49.48071216617211,7.381305637982194,49.48,OCH power behavior is within the normal dataset distribution.
45|/TO_EAST_OCM|11|193800,45,/TO_EAST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.745944741779141,3.762860493,3.593769749,3.827997857,0.05508454270040801,0.23422810800000038,3.7142917,Normal,Normal,Normal,23.44213649851632,49.480712166172104,49.48,OCH power behavior is within the normal dataset distribution.
27|/TO_WEST_OCM|11|192200,27,/TO_WEST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.527129823644172,4.5172872,4.338205436,4.766771908,0.08701897718244508,0.428566472,4.722325132,Normal,Normal,Normal,49.332344213649854,25.519287833827896,49.33,OCH power behavior is within the normal dataset distribution.
20|/TO_WEST_OCM|11|192500,20,/TO_WEST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.353749070110429,4.352781939,4.15165487,4.57997514,0.10011662743392251,0.4283202700000004,4.352781939,Normal,Normal,Normal,49.25816023738873,32.12166172106825,49.26,OCH power behavior is within the normal dataset distribution.
21|/TO_WEST_OCM|11|194400,21,/TO_WEST_OCM,11,194400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7642872514601224,3.762559503,3.607163609,3.989966741,0.07402761346698204,0.3828031319999998,3.909386865,Normal,Normal,Normal,45.1780415430267,49.18397626112759,49.18,OCH power behavior is within the normal dataset distribution.
46|/TO_WEST_OCM|11|192000,46,/TO_WEST_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.754601226993865,3.76,3.61,3.87,0.056810768831932645,0.26000000000000023,3.67,Normal,Normal,Normal,28.152818991097924,49.0727002967359,49.07,OCH power behavior is within the normal dataset distribution.
23|/TO_EAST_OCM|11|192000,23,/TO_EAST_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7024987127116566,3.701035127,3.611036083,3.794508091,0.03534581008620067,0.18347200799999985,3.611036083,Normal,Normal,Normal,15.652818991097922,48.961424332344215,48.96,OCH power behavior is within the normal dataset distribution.
23|/TO_WEST_OCM|11|192500,23,/TO_WEST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.327015496895705,5.322825486,5.143379897,5.566713655,0.08407347180722698,0.42333375800000006,5.285311385,Normal,Normal,Normal,48.96142433234421,4.5252225519287865,48.96,OCH power behavior is within the normal dataset distribution.
48|/TO_WEST_OCM|11|193100,48,/TO_WEST_OCM,11,193100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7205379950552144,3.720136468,3.614454798,3.82165487,0.04239000639014858,0.207200072,3.640619634,Normal,Normal,Normal,19.06528189910979,48.88724035608308,48.89,OCH power behavior is within the normal dataset distribution.
33|/TO_EAST_OCM|11|192500,33,/TO_EAST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.498650306748466,4.51,4.27,4.69,0.08326304693243697,0.4200000000000008,4.51,Normal,Normal,Normal,48.85014836795252,27.596439169139465,48.85,OCH power behavior is within the normal dataset distribution.
40|/D2/OA-W/IGR_OCM|11|192400,40,/D2/OA-W/IGR_OCM,11,192400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.004969325153374,5.01,4.77,5.19,0.08088533442380275,0.4200000000000008,4.92,Normal,Normal,Normal,48.85014836795252,10.311572700296734,48.85,OCH power behavior is within the normal dataset distribution.
31|/TO_EAST_OCM|11|193500,31,/TO_EAST_OCM,11,193500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.738813089,3.743020608,3.616476925,3.851142296,0.04989062874646041,0.23466537099999973,3.698595405,Normal,Normal,Normal,23.590504451038576,48.81305637982196,48.81,OCH power behavior is within the normal dataset distribution.
26|/TO_EAST_OCM|11|196100,26,/TO_EAST_OCM,11,196100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.9903067484662573,3.99,3.74,4.16,0.08832755615547934,0.41999999999999993,3.74,Normal,Normal,Normal,48.6646884272997,45.14094955489614,48.66,OCH power behavior is within the normal dataset distribution.
46|/TO_WEST_OCM|11|192300,46,/TO_WEST_OCM,11,192300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7580981595092027,3.75,3.62,3.92,0.06835412644112973,0.2999999999999998,3.67,Normal,Normal,Normal,34.56973293768546,48.55341246290801,48.55,OCH power behavior is within the normal dataset distribution.
20|/TO_WEST_OCM|11|193000,20,/TO_WEST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.449433827,4.442955148,4.271759332,4.688205436,0.10825823629740086,0.4164461039999994,4.612272509,Normal,Normal,Normal,48.516320474777444,27.52225519287834,48.52,OCH power behavior is within the normal dataset distribution.
28|/TO_WEST_OCM|11|192500,28,/TO_WEST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.379205063245399,4.366928029,4.18807805,4.604029077,0.07567690099032755,0.4159510270000002,4.394000795,Normal,Normal,Normal,48.44213649851632,30.78635014836796,48.44,OCH power behavior is within the normal dataset distribution.
47|/TO_WEST_OCM|11|193200,47,/TO_WEST_OCM,11,193200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7395026444110426,3.73739785,3.6225561,3.839239064,0.04458912403982917,0.21668296399999987,3.6225561,Normal,Normal,Normal,20.548961424332344,48.44213649851632,48.44,OCH power behavior is within the normal dataset distribution.
49|/TO_WEST_OCM|11|191400,49,/TO_WEST_OCM,11,191400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.762866361128834,3.758595405,3.624843416,3.912860493,0.061569818400721225,0.2880170770000001,3.684843416,Normal,Normal,Normal,32.566765578635014,48.367952522255194,48.37,OCH power behavior is within the normal dataset distribution.
39|/D2/OA-W/EGR_OCM|11|192000,39,/D2/OA-W/EGR_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.8244171779141105,3.86,3.63,4.02,0.11714240652642126,0.3899999999999997,3.88,Normal,Normal,Normal,45.51186943620178,48.14540059347181,48.15,OCH power behavior is within the normal dataset distribution.
26|/TO_WEST_OCM|11|192500,26,/TO_WEST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.040252614539877,4.039676277,3.855869831,4.26806535,0.0802376763652708,0.4121955189999995,3.9949035,Normal,Normal,Normal,48.07121661721068,41.32047477744807,48.07,OCH power behavior is within the normal dataset distribution.
46|/TO_EAST_OCM|11|192600,46,/TO_EAST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.702760736196319,4.71,4.53,4.94,0.07976267532350814,0.41000000000000014,4.66,Normal,Normal,Normal,47.959940652818986,16.839762611275965,47.96,OCH power behavior is within the normal dataset distribution.
20|/TO_EAST_OCM|11|192200,20,/TO_EAST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.696388225184049,3.700346008,3.64031147,3.760346008,0.0236327727116618,0.12003453800000008,3.645325861,Normal,Normal,Normal,4.821958456973293,47.92284866468842,47.92,OCH power behavior is within the normal dataset distribution.
29|/TO_WEST_OCM|11|193300,29,/TO_WEST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.160613496932515,4.16,3.94,4.35,0.09307300500764316,0.4099999999999997,4.19,Normal,Normal,Normal,47.774480712166174,38.68694362017804,47.77,OCH power behavior is within the normal dataset distribution.
24|/TO_WEST_OCM|11|192200,24,/TO_WEST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.695092024539877,5.7,5.48,5.89,0.07321006557456138,0.40999999999999925,5.68,Normal,Normal,Normal,47.70029673590505,1.4836795252225476,47.7,OCH power behavior is within the normal dataset distribution.
29|/TO_WEST_OCM|11|192600,29,/TO_WEST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.8371779141104296,3.82,3.65,4.03,0.07923639582150807,0.38000000000000034,3.76,Normal,Normal,Normal,44.881305637982194,47.62611275964391,47.63,OCH power behavior is within the normal dataset distribution.
21|/TO_WEST_OCM|11|193000,21,/TO_WEST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.4203361536503065,5.405081221,5.2368759,5.646461954,0.09534952514837745,0.40958605400000003,5.595862497,Normal,Normal,Normal,47.55192878338279,3.264094955489616,47.55,OCH power behavior is within the normal dataset distribution.
22|/TO_WEST_OCM|11|192500,22,/TO_WEST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.548274335429448,4.543626343,4.365869831,4.7749035,0.0916380943240398,0.4090336689999994,4.500619634,Normal,Normal,Normal,47.47774480712167,24.332344213649847,47.48,OCH power behavior is within the normal dataset distribution.
52|/TO_WEST_OCM|11|193300,52,/TO_WEST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7159015998036815,3.71703648,3.660988238,3.75400993,0.020309582786807757,0.09302169200000021,3.750067891,Normal,Normal,Normal,2.225519287833828,47.47774480712166,47.48,OCH power behavior is within the normal dataset distribution.
26|/TO_WEST_OCM|11|192200,26,/TO_WEST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.143915558496933,4.120666539,3.974740807,4.382550954,0.09082809768941189,0.4078101470000002,4.353238287,Normal,Normal,Normal,47.403560830860535,37.53709198813057,47.4,OCH power behavior is within the normal dataset distribution.
48|/TO_WEST_OCM|11|193000,48,/TO_WEST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7742154001288344,3.77537518,3.66112577,3.90537518,0.05061928724206503,0.2442494100000001,3.72537518,Normal,Normal,Normal,25.222551928783382,47.403560830860535,47.4,OCH power behavior is within the normal dataset distribution.
43|/TO_EAST_OCM|11|194400,43,/TO_EAST_OCM,11,194400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7559620250736194,3.757496576,3.663886815,3.840442151,0.03131187863277125,0.17655533599999984,3.732143781,Normal,Normal,Normal,14.910979228486648,47.3293768545994,47.33,OCH power behavior is within the normal dataset distribution.
20|/TO_EAST_OCM|11|192500,20,/TO_EAST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.747807319177914,3.748824837,3.668433597,3.793246599,0.023720708739902438,0.12481300200000023,3.673626343,Normal,Normal,Normal,5.192878338278932,47.181008902077146,47.18,OCH power behavior is within the normal dataset distribution.
28|/TO_WEST_OCM|11|192200,28,/TO_WEST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.5095654147730055,4.503021556,4.329711551,4.736062072,0.08410178666294328,0.40635052100000024,4.702325132,Normal,Normal,Normal,47.10682492581602,25.741839762611274,47.11,OCH power behavior is within the normal dataset distribution.
46|/TO_WEST_OCM|11|194400,46,/TO_WEST_OCM,11,194400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.802024539877301,3.8,3.67,3.96,0.060869821722641736,0.29000000000000004,3.84,Normal,Normal,Normal,33.01186943620178,47.06973293768546,47.07,OCH power behavior is within the normal dataset distribution.
25|/TO_EAST_OCM|11|193300,25,/TO_EAST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7816226383006137,3.782131515,3.672473413,3.876939058,0.040824438178320835,0.20446564499999997,3.699264091,Normal,Normal,Normal,18.5459940652819,46.95845697329377,46.96,OCH power behavior is within the normal dataset distribution.
38|/TO_WEST_OCM|11|192600,38,/TO_WEST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7467479044049083,3.744781719,3.674472576,3.821221672,0.028596594025907477,0.1467490960000002,3.711221672,Normal,Normal,Normal,9.792284866468842,46.88427299703264,46.88,OCH power behavior is within the normal dataset distribution.
25|/TO_EAST_OCM|11|193500,25,/TO_EAST_OCM,11,193500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.766593104883435,3.765687754,3.675079459,3.852473413,0.039392785820224735,0.1773939539999998,3.701583708,Normal,Normal,Normal,14.985163204747776,46.810089020771514,46.81,OCH power behavior is within the normal dataset distribution.
33|/TO_EAST_OCM|11|192600,33,/TO_EAST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.380736196319018,4.39,4.18,4.58,0.08712527012345289,0.40000000000000036,4.32,Normal,Normal,Normal,46.66172106824926,30.934718100890212,46.66,OCH power behavior is within the normal dataset distribution.
46|/TO_EAST_OCM|11|192000,46,/TO_EAST_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.2066257668711655,4.22,4.01,4.41,0.08344600426782818,0.40000000000000036,4.12,Normal,Normal,Normal,46.66172106824926,36.350148367952514,46.66,OCH power behavior is within the normal dataset distribution.
50|/TO_WEST_OCM|11|193100,50,/TO_WEST_OCM,11,193100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.849386503067485,3.85,3.68,3.94,0.04912434778298213,0.2599999999999998,3.76,Normal,Normal,Normal,27.89317507418398,46.624629080118694,46.62,OCH power behavior is within the normal dataset distribution.
33|/TO_EAST_OCM|11|193000,33,/TO_EAST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.8899386503067483,3.89,3.7,4.1,0.08147935383807828,0.39999999999999947,3.9,Normal,Normal,Normal,46.14243323442137,46.14243323442137,46.14,OCH power behavior is within the normal dataset distribution.
31|/TO_WEST_OCM|11|193000,31,/TO_WEST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.877315088815951,3.881243663,3.708919061,4.000258403,0.06400075851649122,0.2913393420000001,3.971365588,Normal,Normal,Normal,33.45697329376854,46.06824925816023,46.07,OCH power behavior is within the normal dataset distribution.
35|/TO_EAST_OCM|11|193000,35,/TO_EAST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.143729800515337,4.144644626,3.95207854,4.349792992,0.07778273159269192,0.3977144520000002,4.206001064,Normal,Normal,Normal,46.068249258160236,38.27893175074184,46.07,OCH power behavior is within the normal dataset distribution.
28|/TO_WEST_OCM|11|193000,28,/TO_WEST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.1928284756932515,4.186056514,4.008919061,4.399711551,0.09022344447334754,0.39079248999999994,4.369711551,Normal,Normal,Normal,45.919881305637986,36.49851632047477,45.92,OCH power behavior is within the normal dataset distribution.
31|/TO_EAST_OCM|11|193800,31,/TO_EAST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.8891006297791413,3.895360941,3.71890712,4.032473413,0.07141317756477553,0.31356629300000005,3.952860493,Normal,Normal,Normal,37.166172106824924,45.91988130563798,45.92,OCH power behavior is within the normal dataset distribution.
25|/TO_WEST_OCM|11|193000,25,/TO_WEST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.169760888417178,5.161243663,4.980862596,5.371365588,0.09065000376873493,0.39050299200000005,5.263892933,Normal,Normal,Normal,45.845697329376854,6.528189910979232,45.85,OCH power behavior is within the normal dataset distribution.
19|/D2/OA-W/IGR_OCM|11|194400,19,/D2/OA-W/IGR_OCM,11,194400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.096625766871166,4.11,3.89,4.28,0.07607031233266838,0.3900000000000001,4.27,Normal,Normal,Normal,45.73442136498516,40.24480712166172,45.73,OCH power behavior is within the normal dataset distribution.
31|/TO_WEST_OCM|11|191500,31,/TO_WEST_OCM,11,191500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.912225777631902,3.918141864,3.720811641,4.069717452,0.0659942277710275,0.34890581099999984,4.018141864,Normal,Normal,Normal,42.28486646884273,45.623145400593465,45.62,OCH power behavior is within the normal dataset distribution.
25|/TO_EAST_OCM|11|193800,25,/TO_EAST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.8630596027361963,3.864409025,3.727803311,3.994652924,0.05041805485128482,0.26684961299999976,3.887803311,Normal,Normal,Normal,29.22848664688427,45.54896142433235,45.55,OCH power behavior is within the normal dataset distribution.
29|/TO_WEST_OCM|11|193000,29,/TO_WEST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.247361963190184,4.24,4.07,4.46,0.09608913185329553,0.3899999999999997,4.3,Normal,Normal,Normal,45.51186943620178,34.681008902077146,45.51,OCH power behavior is within the normal dataset distribution.
33|/TO_WEST_OCM|11|193300,33,/TO_WEST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.420368098159509,4.42,4.24,4.63,0.07188716785293642,0.3899999999999997,4.37,Normal,Normal,Normal,45.51186943620178,28.449554896142438,45.51,OCH power behavior is within the normal dataset distribution.
40|/D1/OA-W/EGR_OCM|2|191400,40,/D1/OA-W/EGR_OCM,2,191400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.28079754601227,5.28,5.08,5.47,0.07526071225251307,0.3899999999999997,5.19,Normal,Normal,Normal,45.51186943620178,5.378338278931749,45.51,OCH power behavior is within the normal dataset distribution.
27|/TO_WEST_OCM|11|193000,27,/TO_WEST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.923699820380368,3.921904548,3.729944279,4.113042013,0.09668801296888774,0.38309773400000013,4.113042013,Normal,Normal,Normal,45.25222551928783,45.474777448071215,45.47,OCH power behavior is within the normal dataset distribution.
50|/TO_WEST_OCM|11|192500,50,/TO_WEST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.8749079754601228,3.88,3.73,4.02,0.06140704204358518,0.2899999999999996,3.85,Normal,Normal,Normal,32.640949554896146,45.40059347181009,45.4,OCH power behavior is within the normal dataset distribution.
46|/TO_EAST_OCM|11|193800,46,/TO_EAST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.9136196319018404,3.91,3.74,4.08,0.06818477153294174,0.33999999999999986,3.92,Normal,Normal,Normal,41.28338278931751,45.14094955489614,45.14,OCH power behavior is within the normal dataset distribution.
35|/TO_EAST_OCM|11|192000,35,/TO_EAST_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.837910450159509,4.837719525,4.684355834,5.064508091,0.07015504861147372,0.38015225700000066,4.781103621,Normal,Normal,Normal,45.02967359050445,12.833827893175076,45.03,OCH power behavior is within the normal dataset distribution.
20|/TO_EAST_OCM|11|192400,20,/TO_EAST_OCM,11,192400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.818306316435583,3.821451148,3.740864066,3.881232437,0.028836689614766688,0.1403683710000001,3.750587774,Normal,Normal,Normal,8.456973293768547,44.95548961424333,44.96,OCH power behavior is within the normal dataset distribution.
45|/TO_EAST_OCM|11|191400,45,/TO_EAST_OCM,11,191400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.9011074855644168,3.896883296,3.742774521,4.035404631,0.0614279541311149,0.2926301099999997,3.792819739,Normal,Normal,Normal,33.67952522255193,44.80712166172107,44.81,OCH power behavior is within the normal dataset distribution.
20|/TO_EAST_OCM|11|193100,20,/TO_EAST_OCM,11,193100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.8595874092453992,3.864454798,3.749239064,3.92537518,0.03139429725728212,0.1761361159999999,3.749239064,Normal,Normal,Normal,14.688427299703264,44.73293768545994,44.73,OCH power behavior is within the normal dataset distribution.
